Judul Lowongan,Perusahaan,Kota,Industri,Sektor,Pendidikan,Jurusan,Link Detail,Kuota,Pelamar
"INTERNSHIP 2026 - PT Pertamina Hulu Energi - Fungsi Subsurface Development & Resources Eval (Subsurface Development)","PT Pertamina","Kota Administrasi Jakarta Selatan","Oil & Energy","Energy","S1","Teknik Geologi","https://recruitment.pertamina.com/object/widget/845abfe1-3f9d-4b3a-bda5-0a9f2f9083c2/?id=4a28c5f6-c6e0-4c80-b371-d9734b5222ac","2","186"
"INTERNSHIP 2026 - PT Pertamina Hulu Energi - Fungsi D&P Technical Excellence & Coordination (Reservoir & Production)","PT Pertamina","Kota Administrasi Jakarta Selatan","Oil & Energy","Energy","S1","Teknik Geofisika","https://recruitment.pertamina.com/object/widget/845abfe1-3f9d-4b3a-bda5-0a9f2f9083c2/?id=8bd8d612-d99f-48f2-b342-cf82129b6d59","1","141"
